gene_id	symbol	PROseq
FBgn0037610	CG8043	629
FBgn0037611	CG11755	157
FBgn0037612	CG8112	557
FBgn0037616	CG8136	260
FBgn0037617	nom	300
FBgn0037618	ouib	16
FBgn0037619	CG8159	543
FBgn0037622	CG8202	1689
FBgn0037624	CG8223	3447
FBgn0265159	asRNA:CR44228	380
FBgn0037626	CG8236	1
FBgn0037630	Ir85a	1
FBgn0037632	CCT7	8730
FBgn0037634	hng2	536
FBgn0040532	CG8369	0
FBgn0037638	CG8379	1863
FBgn0003015	osk	159
FBgn0037643	ScsbetaA	2225
FBgn0037646	CAHbeta	74
FBgn0027503	CG11970	2192
FBgn0037648	CG11975	796
FBgn0037650	CG11977	1
FBgn0037652	CG11980	1256
FBgn0037653	Iru	1020
FBgn0037654	CG11983	44
FBgn0037656	CG11986	182
FBgn0063298	asRNA:CR31429	18
FBgn0037657	hyx	1792
FBgn0028708	Mst85C	1012
FBgn0037659	Kdm2	5959
FBgn0037661	Ada	187
FBgn0037662	CG11997	0
FBgn0266706	lncRNA:CR45196	7
FBgn0037664	CG8420	3
FBgn0037665	St2	0
FBgn0037666	CR16735	1
FBgn0037667	CG16734	276
FBgn0037670	Ibf1	338
FBgn0037671	ATP6AP2	3167
FBgn0285911	Vps16A	1513
FBgn0037680	pasi2	839
FBgn0037683	CG18473	31
FBgn0037684	Srr	14
FBgn0267820	asRNA:CR46145	24
FBgn0037685	Or85f	121
FBgn0037687	CG8132	152
FBgn0011740	alpha-Man-IIa	1280
FBgn0261552	ps	8999
FBgn0043791	phu	195
FBgn0037700	CG8149	562
FBgn0014022	Rlb1	365
FBgn0037707	RnpS1	979
FBgn0037709	CG8199	508
FBgn0027950	MBD-like	723
FBgn0261049	Vps45	823
FBgn0037712	CG16789	92
FBgn0037716	Son	1277
FBgn0037717	CG8301	265
FBgn0037718	P58IPK	2970
FBgn0037720	CG8312	442
FBgn0037722	CG8319	436
FBgn0037723	SpdS	743
FBgn0012344	Dh44	2
FBgn0037727	Nepl12	2
FBgn0037728	p23	1839
FBgn0028997	nmdyn-D7	278
FBgn0037731	CG18542	0
FBgn0052939	CG32939	0
FBgn0278604	dmt	1594
FBgn0037737	Pnn	603
FBgn0051415	CG31415	25
FBgn0005777	PpD3	1124
FBgn0037743	CG8412	1128
FBgn0037744	Mpi	919
FBgn0037746	CG8478	1114
FBgn0037747	Naa80	855
FBgn0037751	topi	108
FBgn0261599	RpS29	1771
FBgn0037753	CG12947	1399
FBgn0037754	CG8500	197
FBgn0037756	CG8507	1378
FBgn0037757	CG8516	2204
FBgn0037759	CG8526	88
FBgn0037761	CG8534	0
FBgn0037762	eloF	0
FBgn0267440	lncRNA:CR45790	0
FBgn0267336	Glut4EF	923
FBgn0037772	Spn85F	3
FBgn0027524	CG3909	622
FBgn0037778	mtTFB2	188
FBgn0037780	ohgt	1229
FBgn0051410	Npc2e	0
FBgn0037783	Npc2c	0
FBgn0053630	CG33630	0
FBgn0053783	CG33783	0
FBgn0041105	nerfin-2	2
FBgn0266414	lncRNA:CR45054	10458
FBgn0263413	lncRNA:CR43459	745
FBgn0037788	CAH7	98
FBgn0267705	asRNA:CR46038	1
FBgn0086359	Invadolysin	660
FBgn0004575	Syn	145
FBgn0037797	CG12420	0
FBgn0261928	CG42795	3
FBgn0037801	CG3999	0
FBgn0040078	pont	1182
FBgn0262617	Nuak1	609
FBgn0037809	CG12818	224
FBgn0037810	sle	2393
FBgn0037811	CG12592	0
FBgn0037812	CG18545	9
FBgn0051406	CG31406	5
FBgn0015396	jumu	10414
FBgn0259938	cwo	17619
FBgn0045443	mthl11	353
FBgn0037815	Rrp46	299
FBgn0037817	Cyp12e1	32
FBgn0266244	lncRNA:CR44939	0
FBgn0264788	asRNA:CR44018	3
FBgn0265161	lncRNA:CR44230	0
FBgn0262717	Skeletor	1
FBgn0020385	pug	225
FBgn0037822	CG14683	1096
FBgn0037827	CG4073	0
FBgn0266371	asRNA:CR45015	0
FBgn0037831	Cap-H2	2321
FBgn0037832	Desi	0
FBgn0260944	Rbp1	1552
FBgn0017577	Mcm5	1387
FBgn0037835	CG14687	0
FBgn0037838	TTLL15	467
FBgn0261053	Cad86C	6
FBgn0259740	CG42394	756
FBgn0037841	CG4565	30
FBgn0037843	CG4511	1668
FBgn0037844	CG4570	259
FBgn0037848	Tsp86D	675
FBgn0037849	CG4596	4
FBgn0022359	Sodh-2	108
FBgn0037856	Leash	3415
FBgn0037857	Tengl4	0
FBgn0083950	side-VI	18
FBgn0037862	mAcon2	0
FBgn0040257	Ugt302E1	3
FBgn0040259	Ugt302C1	2113
FBgn0027584	CG4757	40
FBgn0040252	Ugt303A1	0
FBgn0037870	CG18577	1
FBgn0261808	cu	135
FBgn0037874	Tctp	1249
FBgn0037876	CG4820	449
FBgn0020910	RpL3	5133
FBgn0037879	scpr-C	23
FBgn0037880	CG17726	216
FBgn0051441	CG31441	290
FBgn0051388	CG31388	305
FBgn0037889	scpr-A	23
FBgn0037891	CG5214	1286
FBgn0004595	pros	11
FBgn0267673	lncRNA:CR46009	0
FBgn0037892	mRpL40	130
FBgn0011774	Irbp	1916
FBgn0037894	Ranbp9	2450
FBgn0037897	CG5270	2293
FBgn0037898	Dtd	18
FBgn0037900	CG5276	686
FBgn0037902	CG5281	543
FBgn0046225	CG17230	43
FBgn0037908	dpr5	0
FBgn0266416	asRNA:CR45056	0
FBgn0037910	CG14708	0
FBgn0037911	CG10898	456
FBgn0263316	Mrp4	9932
FBgn0037916	CG5342	128
FBgn0037917	wkd	586
FBgn0037920	CG14710	418
FBgn0037922	CG14711	675
FBgn0042205	CG18764	168
FBgn0037924	CG14712	2519
FBgn0264986	asRNA:CR44137	41
FBgn0037926	Elp1	2756
FBgn0259227	CG42327	8239
FBgn0037930	CG14715	115
FBgn0037933	Ho	425
FBgn0265271	CG14717	1
FBgn0037939	CG14718	31
FBgn0267675	lncRNA:CR46011	1
FBgn0025821	I-t	1
FBgn0037941	CG12594	8
FBgn0037942	CG14721	462
FBgn0037943	CG14722	1030
FBgn0037950	HisCl1	4
FBgn0019624	COX5A	146
FBgn0003312	sad	0
FBgn0051368	CG31368	1750
FBgn0085336	CG34307	0
FBgn0037964	CG14731	0
FBgn0051211	CG31211	2317
FBgn0013276	Hsp70Ab	0
FBgn0000147	aurA	688
FBgn0260743	GC1	995
FBgn0037970	GC2	232
FBgn0260746	Ect3	83
FBgn0037979	GCC185	1119
FBgn0037981	Spt3	187
FBgn0037985	ssp5	0
FBgn0037986	CG14736	0
FBgn0051361	dpr17	4
FBgn0037995	CG3809	0
FBgn0037997	CG14742	0
FBgn0038000	CG10014	1
FBgn0263454	asRNA:CR43477	0
FBgn0038003	CG3916	0
FBgn0264828	lncRNA:CR44036	0
FBgn0038008	CG3942	0
FBgn0264829	CG44037	9
FBgn0003651	svp	15
FBgn0264831	lncRNA:CR44039	0
FBgn0038011	CG4066	0
FBgn0038012	CG10013	7
FBgn0267143	lncRNA:CR45583	0
FBgn0266246	lncRNA:CR44941	0
FBgn0038017	CG4115	1
FBgn0010038	GstD2	20
FBgn0010039	GstD3	390
FBgn0010040	GstD4	27
FBgn0010041	GstD5	55
FBgn0010042	GstD6	3
FBgn0010043	GstD7	1
FBgn0010044	GstD8	1
FBgn0038029	GstD11	0
FBgn0085431	CG34402	638
FBgn0053098	CG33098	0
FBgn0038038	Sccpdh2	659
FBgn0038039	CG5196	1669
FBgn0082831	pps	3999
FBgn0038043	CG17202	190
FBgn0038045	NANS	10
FBgn0038047	CG5245	627
FBgn0086134	Prosalpha2	1069
FBgn0038049	CG5844	696
FBgn0043043	Desat2	44
FBgn0086687	Desat1	4744
FBgn0038052	vrs	134
FBgn0038055	trus	861
FBgn0038057	CG12267	376
FBgn0051354	Hsp70Bbb	136
FBgn0013278	Hsp70Bb	0
FBgn0013279	Hsp70Bc	0
FBgn0028374	Hug	3
FBgn0038065	Snx3	1785
FBgn0260444	Not10	906
FBgn0042207	CG18530	136
FBgn0038067	CG11598	15
FBgn0038068	CG11600	5
FBgn0038069	CG11608	4
FBgn0038071	Dtg	6
FBgn0038072	CG6225	6
FBgn0038073	CG14395	0
FBgn0038074	Gnmt	150
FBgn0011745	Arp1	2144
FBgn0038079	NijC	2
FBgn0016693	Past1	8432
FBgn0038080	CG12279	88
FBgn0265162	lncRNA:CR44231	0
FBgn0038082	Ugt37A2	2
FBgn0267938	lncRNA:CR46218	0
FBgn0038089	d-cup	0
FBgn0038092	beat-Vb	0
FBgn0087021	Spc25	164
FBgn0038095	Cyp304a1	30
FBgn0038099	CG7091	344
FBgn0038100	Paip2	2001
FBgn0051342	CG31342	3290
FBgn0038106	CG7488	392
FBgn0038108	CG7518	3888
FBgn0038109	CG11656	4
FBgn0020496	CtBP	2188
FBgn0003308	ry	152
FBgn0038113	CG11668	13
FBgn0038114	CG11670	4
FBgn0001217	Hsc70-2	1
FBgn0051157	CG31157	1
FBgn0260962	pic	3078
FBgn0004666	sim	1
FBgn0038122	CG8138	0
FBgn0038124	CG14380	0
FBgn0038125	CG8141	0
FBgn0040551	CG11686	81
FBgn0003598	Su(var)3-7	3108
FBgn0038130	CG8630	1
FBgn0038133	Osi22	0
FBgn0038135	CG8773	3
FBgn0038136	CG8774	0
FBgn0052473	CG32473	1139
FBgn0038140	PK2-R1	0
FBgn0045442	mthl12	1
FBgn0027610	Dic1	569
FBgn0038144	CG8870	9
FBgn0038145	Droj2	2079
FBgn0038153	Ir87a	0
FBgn0000046	Act87E	6
FBgn0038156	side-IV	53
FBgn0038158	CG14370	0
FBgn0038163	CG10841	0
FBgn0015778	rin	3506
FBgn0004587	B52	12532
FBgn0038167	Lkb1	835
FBgn0024555	flfl	4778
FBgn0038170	CG14367	566
FBgn0002937	ninaB	1
FBgn0038173	Adgf-C	4
FBgn0085412	CG34383	2392
FBgn0038179	CG9312	14
FBgn0038180	Cht5	19
FBgn0038181	CG9297	8
FBgn0038183	CG9286	289
FBgn0000454	Dip-B	1299
FBgn0263651	lncRNA:CR43642	0
FBgn0000576	ems	0
FBgn0047199	CG31517	1
FBgn0016672	Ipp	589
FBgn0015270	Orc2	899
FBgn0038194	Cyp6d5	237
FBgn0038195	CG3061	1593
FBgn0038197	foxo	14165
FBgn0038198	Npc2b	179
FBgn0038203	Or88a	0
FBgn0038206	twf	1665
FBgn0262955	RpII140	3035
FBgn0038210	CG3199	1
FBgn0262808	CG43179	0
FBgn0038219	CG14839	0
FBgn0267684	asRNA:CR46020	0
FBgn0285913	red	1208
FBgn0038221	IFT54	743
FBgn0004855	RpII15	150
FBgn0051321	CG31321	35
FBgn0013767	Crz	0
FBgn0011474	PR-Set7	2398
FBgn0003480	spn-B	191
FBgn0085417	natalisin	4
FBgn0265066	lncRNA:CR44177	2
FBgn0038234	mRpL11	95
FBgn0038236	Cyp313a1	1
FBgn0267685	lncRNA:CR46021	0
FBgn0264904	asRNA:CR44095	64
FBgn0020299	stumps	8
FBgn0038246	CG14853	0
FBgn0013981	His4r	371
FBgn0038247	Cad88C	8
FBgn0038250	CG3505	3
FBgn0038251	Hexim	443
FBgn0038252	BigH1	12
FBgn0263929	jvl	2580
FBgn0038260	CG14855	215
FBgn0038261	CG14856	50
FBgn0038262	CG14857	81
FBgn0038266	CG3610	0
FBgn0038268	CG3631	307
FBgn0038271	UQCR-C1	1956
FBgn0038273	CG14860	378
FBgn0038275	CG3817	221
FBgn0267918	lncRNA:CR46199	0
FBgn0038279	Sdr	1
FBgn0038280	CG14861	0
FBgn0038281	RpL10Aa	0
FBgn0266249	lncRNA:CR44944	0
FBgn0038291	CG3984	54
FBgn0038292	CG3987	4
FBgn0038295	Gyc88E	25
FBgn0260659	CG42542	879
FBgn0038300	Mau2	993
FBgn0038302	CG4210	100
FBgn0038304	CG12241	1202
FBgn0263979	Caf1-55	1691
FBgn0038307	mRpS10	75
FBgn0085345	CG34316	33
FBgn0266599	Hsc70-4	9865
FBgn0259823	CG42404	40
FBgn0014879	Set	1532
FBgn0016691	ATPsynO	413
FBgn0038312	Zip88E	428
FBgn0038313	CG4338	224
FBgn0003721	Tm1	3334
FBgn0004117	Tm2	5
FBgn0038315	CG14866	3
FBgn0026441	ear	1494
FBgn0000533	ea	5
FBgn0038319	mRpL9	175
FBgn0038320	Sra-1	3234
FBgn0021750	SerRS-m	242
FBgn0051301	CG31301	1219
FBgn0038324	CG5038	344
FBgn0038326	CG5044	762
FBgn0038327	Trax	116
FBgn0038331	Ccm3	954
FBgn0262483	Rbp	1873
FBgn0267725	asRNA:CR46058	7
FBgn0041188	Atx2	2348
FBgn0000047	Act88F	0
FBgn0038342	B9d1	2
FBgn0019940	Rh6	4
FBgn0038344	obe	2675
FBgn0038345	CG5213	0
FBgn0263040	CG43335	0
FBgn0263041	CG43336	0
FBgn0053207	pxb	3902
FBgn0051446	CG31446	3
FBgn0038353	CG5399	305
FBgn0038354	CG5404	10
FBgn0085303	CG34274	1
FBgn0038355	CG4520	3
FBgn0038358	Ttc26	7
FBgn0038359	CG5614	0
FBgn0038360	CG9590	570
FBgn0038361	Uros2	29
FBgn0038363	Acyp2	62
FBgn0262527	nsl1	5502
FBgn0038365	CG9593	587
FBgn0026616	alpha-Man-IIb	174
FBgn0038366	CG4576	1
FBgn0038369	Arpc3A	350
FBgn0003483	spn-E	1406
FBgn0038373	CG4546	2
FBgn0038377	CG9632	0
FBgn0038381	EndoU	99
FBgn0038385	Fbxl7	10
FBgn0038387	blp	565
FBgn0013334	Sap47	4453
FBgn0038389	CG5516	142
FBgn0038390	Rbf2	721
FBgn0022787	Hel89B	12010
FBgn0003507	srp	29021
FBgn0264982	lncRNA:CR44133	1911
FBgn0038391	GATAe	208
FBgn0003117	pnr	11961
FBgn0038394	CG10264	11
FBgn0038396	CG5013	101
FBgn0027948	msps	4838
FBgn0038398	sxe2	1
FBgn0010379	Akt1	1726
FBgn0003319	Sb	6
FBgn0038401	CG5916	665
FBgn0063649	CG6006	1706
FBgn0038404	CG8925	187
FBgn0038405	CG8927	7
FBgn0086370	sra	870
FBgn0051287	CG31287	1
FBgn0040071	tara	21505
FBgn0020407	asun	328
FBgn0020399	Mst89B	53
FBgn0250823	gish	5891
FBgn0038412	Zip89B	120
FBgn0038414	CG6901	3
FBgn0038415	CG17929	2
FBgn0038416	CG17930	6
FBgn0038418	pad	1574
FBgn0027095	Manf	2745
FBgn0051279	CG31279	23
FBgn0038424	CG17565	909
FBgn0038425	CG14881	161
FBgn0038429	CG14882	551
FBgn0038431	CG10405	8
FBgn0038432	CG14883	492
FBgn0027053	CSN5	708
FBgn0038435	Gyc89Da	6
FBgn0038436	Gyc89Db	169
FBgn0259244	CG42342	75
FBgn0038445	CG14891	7
FBgn0038447	CG14892	2
FBgn0027109	NPF	0
FBgn0038449	CG17562	33
FBgn0038450	CG17560	3
FBgn0038451	CG14893	1
FBgn0285925	Fas1	465
FBgn0015520	nonA-l	1828
FBgn0038453	Arl6IP1	843
FBgn0015019	CCT3	3897
FBgn0266250	lncRNA:CR44945	0
FBgn0015230	Glut3	0
FBgn0020546	lncRNA:iab4	0
FBgn0263595	lncRNA:CR43617	0
FBgn0278597	lncRNA:CR46267	1
FBgn0043069	MESK4	0
FBgn0266748	lncRNA:CR45221	13
FBgn0051274	CG31274	0
FBgn0038463	CG3534	1049
FBgn0038465	Irc	1993
FBgn0038466	CG8907	77
FBgn0004577	Pxd	36
FBgn0038468	CG5225	0
FBgn0051268	CG31268	1
FBgn0038471	CG5220	732
FBgn0266053	Patr-1	3595
FBgn0020493	Dad	4665
FBgn0038474	mRpS11	238
FBgn0038476	kuk	71
FBgn0266465	GckIII	1447
FBgn0038478	cal1	1634
FBgn0051269	CG31269	2
FBgn0051265	CG31265	1
FBgn0051266	CG31266	0
FBgn0051267	CG31267	0
FBgn0038484	CG5246	5
FBgn0038485	CG5255	0
FBgn0038486	CG5265	3
FBgn0264291	Det	80
FBgn0038490	CG5285	322
FBgn0038491	CG5292	572
FBgn0051418	CG31418	0
FBgn0051419	CG31419	0
FBgn0263501	lncRNA:CR43490	0
FBgn0262871	lute	1384
FBgn0028992	sds22	313
FBgn0038505	CG17283	0
FBgn0038506	CG5860	0
FBgn0038507	CG5863	1
FBgn0262004	CG42822	0
FBgn0038508	CG5866	0
FBgn0038511	cysu	2
FBgn0038516	P5cr-2	22
FBgn0025571	SF1	1942
FBgn0264005	Hmx	6
FBgn0003375	Sgs5	0
FBgn0038524	sll	875
FBgn0038525	CG14329	5
FBgn0038526	CG14327	0
FBgn0038530	AttD	11
FBgn0038531	CG14325	0
FBgn0266749	lncRNA:CR45222	2
FBgn0038532	CG14322	5937
FBgn0000063	Mps1	557
FBgn0038536	CG7655	268
FBgn0051360	CG31360	45
FBgn0267703	lncRNA:CR46036	174
FBgn0267702	lncRNA:CR46035	390
FBgn0261987	Pxt	7
FBgn0016650	Lgr1	2
FBgn0038540	CG14321	0
FBgn0038541	TyrRII	2
FBgn0038545	pasi1	422
FBgn0261649	tinc	62
FBgn0263995	cpo	2503
FBgn0000477	DNaseII	1
FBgn0038564	CG7785	376
FBgn0038565	CG7794	21
FBgn0038566	CG14317	0
FBgn0003499	sr	280
FBgn0038567	CG14316	0
FBgn0038568	CG14315	0
FBgn0022943	Cbp20	78
FBgn0042693	wrd	1302
FBgn0038576	Arp5	764
FBgn0038578	MED17	1100
FBgn0028499	CG7985	967
FBgn0038581	CG14314	16
FBgn0038582	CG7988	130
FBgn0038585	Non3	989
FBgn0262559	Mdh2	976
FBgn0011701	repo	8
FBgn0020238	14-3-3epsilon	12229
FBgn0038592	CG18599	0
FBgn0026250	eIF1A	2875
FBgn0038597	CG8064	1196
FBgn0024432	Dlc90F	203
FBgn0038607	hmw	0
FBgn0038609	Nup43	306
FBgn0266251	lncRNA:CR44946	0
FBgn0038612	cona	1
FBgn0264816	koko	334
FBgn0038619	CG7685	138
FBgn0038626	CG7691	0
FBgn0023083	fray	5706
FBgn0038627	CG7694	134
FBgn0027841	CstF64	554
FBgn0044871	Gos28	1308
FBgn0051231	CG31231	241
FBgn0051229	CG31229	210
FBgn0038638	CG7702	346
FBgn0038640	CG7706	482
FBgn0260399	gwl	1412
FBgn0038654	CG14298	1
FBgn0038655	CG14297	1
FBgn0003248	Rh2	3
FBgn0038659	EndoA	1764
FBgn0261113	Xrp1	10164
FBgn0022338	dnk	606
FBgn0026239	gukh	266
FBgn0038673	CG14286	52
FBgn0038674	CG14285	9
FBgn0015781	P5cr	273
FBgn0038675	CG6013	91
FBgn0038676	CG6026	12
FBgn0016120	ATPsynD	717
FBgn0038679	CG6040	135
FBgn0038680	Cyp12a5	200
FBgn0038681	Cyp12a4	107
FBgn0002962	nos	7
FBgn0010768	sqz	1431
FBgn0038685	CG14282	0
FBgn0025680	cry	4
FBgn0038692	Gdn1	986
FBgn0038695	CG14280	0
FBgn0263405	lncRNA:CR43451	0
FBgn0262903	lncRNA:CR43258	0
FBgn0262839	CG43203	0
FBgn0085314	CR34285	0
FBgn0038700	CG3734	1
FBgn0038701	CG18493	0
FBgn0038702	CG3739	0
FBgn0038704	CG5316	2015
FBgn0038705	CG11626	220
FBgn0051221	CG31221	492
FBgn0260003	Dys	4133
FBgn0038715	CG7333	11
FBgn0038716	CG7342	8
FBgn0038717	CG17751	0
FBgn0038718	CG17752	5
FBgn0038719	CG16727	2
FBgn0083974	CG34138	0
FBgn0038722	Nup58	1277
FBgn0051220	CG31220	8
FBgn0051219	CG31219	66
FBgn0003011	ort	3
FBgn0038727	CG7432	11
FBgn0051216	Naam	6015
FBgn0024963	GluClalpha	79
FBgn0038732	CG11391	0
FBgn0038733	CG11407	3
FBgn0038734	CG11453	4
FBgn0051459	CG31459	0
FBgn0038735	CG4662	774
FBgn0038737	CG11447	198
FBgn0038739	CG4686	578
FBgn0038742	Arc42	653
FBgn0014006	Ask1	1900
FBgn0038744	CG4733	90
FBgn0038747	RhoGAP92B	2303
FBgn0038751	CG4770	2
FBgn0051213	CG31213	3
FBgn0038760	MED25	852
FBgn0270925	CG4836	23
FBgn0243511	psidin	1520
FBgn0038766	CG4854	208
FBgn0038768	CG4936	1157
FBgn0260466	Indy-2	1
FBgn0064119	CG33934	0
FBgn0038772	mdlc	1039
FBgn0038773	CG10887	0
FBgn0045471	Gr92a	0
FBgn0038774	CG5023	0
FBgn0083975	Nlg4	23
FBgn0262582	cic	5386
FBgn0261550	CG42668	1875
FBgn0267450	asRNA:CR45800	148
FBgn0038788	Sirt2	638
FBgn0038789	Ir92a	4
FBgn0266381	lncRNA:CR45023	1
FBgn0038796	eIF3g2	0
FBgn0038798	Or92a	0
FBgn0043457	CG5180	591
FBgn0038803	CG5191	1146
FBgn0038806	CG5412	277
FBgn0038810	Srp72	1567
FBgn0023097	bon	4538
FBgn0038815	CG5466	432
FBgn0001169	H	2774
FBgn0038816	Lrrk	1297
FBgn0038819	Cpr92F	6
FBgn0266382	asRNA:CR45024	0
FBgn0263406	lncRNA:CR43452	0
FBgn0051205	CG31205	0
FBgn0004107	Cdk2	1043
FBgn0259222	CG42322	9
FBgn0038826	Syp	2283
FBgn0019936	RpS20	2825
FBgn0051223	CG31223	538
FBgn0053094	Synd	2607
FBgn0038832	CG15695	96
FBgn0038840	Grik	2
FBgn0264915	asRNA:CR44106	3
FBgn0038842	hdly	463
FBgn0002921	Atpalpha	17599
FBgn0013995	Calx	128
FBgn0038846	CG5697	4
FBgn0026056	Rlip	430
FBgn0038847	CG12278	1
FBgn0000083	AnxB9	5893
FBgn0038851	dmrt93B	47
FBgn0265067	lncRNA:CR44178	2
FBgn0038855	CG5745	1358
FBgn0028468	rtet	410
FBgn0015790	Rab11	6031
FBgn0010770	ppan	899
FBgn0038858	CG5793	105
FBgn0038860	Ice2	612
FBgn0038862	Usp8	309
FBgn0250820	meigo	982
FBgn0264357	SNF4Agamma	3309
FBgn0038866	CG5810	346
FBgn0038868	CG5862	321
FBgn0038870	Oga	1816
FBgn0038872	Nelf-A	2802
FBgn0038873	CG5892	5
FBgn0038874	ETHR	127
FBgn0267448	asRNA:CR45798	7
FBgn0038876	Idi	307
FBgn0038879	CG17298	0
FBgn0001234	lncRNA:Hsromega	21442
FBgn0004110	tin	1
FBgn0004862	bap	1
FBgn0038887	CG7907	0
FBgn0038888	CheB93a	0
FBgn0051438	CheB93b	0
FBgn0263407	lncRNA:CR43453	0
FBgn0038889	Fancm	849
FBgn0004863	C15	0
FBgn0038890	CG7956	2237
FBgn0264825	lncRNA:CR44033	8
FBgn0263662	lncRNA:CR43653	42
FBgn0038894	CG15497	1
FBgn0264905	lncRNA:CR44096	0
FBgn0038897	CG5849	11
FBgn0051343	CG31343	12
FBgn0051233	CG31233	2
FBgn0051198	CG31198	2
FBgn0259237	CG42335	1
FBgn0038901	Burs	0
FBgn0038902	CG6800	1
FBgn0041229	Gr93a	0
FBgn0264896	asRNA:CR44087	0
FBgn0260940	lsn	77
FBgn0051431	CG31431	29
FBgn0064912	CG31178	11
FBgn0038912	CG6656	97
FBgn0053092	P5CDh2	25
FBgn0051465	CG31465	2
FBgn0038917	CG6678	597
FBgn0038918	Qsox3	0
FBgn0038919	Qsox2	0
FBgn0264490	Eip93F	195
FBgn0038921	CG6332	3
FBgn0038923	mRpL35	77
FBgn0019957	ND-42	849
FBgn0266581	pit	2038
FBgn0038928	Fadd	812
FBgn0264491	how	5118
FBgn0038929	CG13408	110
FBgn0038931	CG13407	0
FBgn0051164	Ir94a	0
FBgn0259736	CG42390	297
FBgn0038934	Gld2	9
FBgn0038938	CG7084	1
FBgn0038941	CG7080	0
FBgn0053721	CG33721	0
FBgn0038946	rdhB	1
FBgn0038947	Sar1	4988
FBgn0267385	PyK	4633
FBgn0038952	CG7069	1014
FBgn0038953	CG18596	2510
FBgn0083985	CG34149	198
FBgn0263047	CG43342	69
FBgn0263048	Gpdh3	608
FBgn0038957	CG7059	1
FBgn0038959	CG13856	0
FBgn0038960	CG13855	2
FBgn0261279	lqfR	3942
FBgn0038965	mats	796
FBgn0085405	CG34376	2195
FBgn0263351	AP-2mu	2546
FBgn0038972	CG7054	133
FBgn0038975	Nrx-1	173
FBgn0038976	Pfdn5	255
FBgn0038980	Octbeta1R	3
FBgn0267206	lncRNA:CR45646	0
FBgn0260942	bond	0
FBgn0053110	CG33110	1
FBgn0028837	CSN6	792
FBgn0038989	CG6937	1029
FBgn0051158	Efa6	10109
FBgn0038993	CG13843	137
FBgn0051159	mRRF2	581
FBgn0051161	CG31161	336
FBgn0263863	mRpL45	437
FBgn0263451	asRNA:CR43474	746
FBgn0266418	wake	1441
FBgn0039004	Nup133	1622
FBgn0263986	cd	68
FBgn0039006	Cyp6d4	1665
FBgn0039008	CG6972	31
FBgn0266409	CG45049	1123
FBgn0039017	CG6985	401
FBgn0039019	HP1c	140
FBgn0039025	Usp12-46	13189
FBgn0039026	CG7029	7359
FBgn0039027	CG7031	1
FBgn0051281	Tpl94D	0
FBgn0039033	Or94a	0
FBgn0039034	Or94b	0
FBgn0263408	asRNA:CR43454	1
FBgn0039038	CG6688	0
FBgn0041225	Gr94a	277
FBgn0267758	asRNA:CR46089	966
FBgn0027526	Ublcp1	599
FBgn0039049	CG6726	117
FBgn0039050	CG17110	10
FBgn0039051	CG17109	0
FBgn0039052	CG6733	0
FBgn0039053	CG6738	0
FBgn0039056	CenB1A	1131
FBgn0039066	EloA	1608
FBgn0039068	CG13827	144
FBgn0025781	Cdc16	1302
FBgn0039069	CG6763	230
FBgn0264326	DNApol-epsilon255	3313
FBgn0024509	Sec13	3728
FBgn0002622	RpS3	2644
FBgn0259193	Ir94d	0
FBgn0259194	Ir94e	1
FBgn0051225	Ir94f	0
FBgn0039079	Ir94g	1
FBgn0039080	Ir94h	0
FBgn0039089	beat-IV	9
FBgn0039098	GILT3	2
FBgn0039099	GILT2	0
FBgn0040227	eIF3d1	3059
FBgn0039101	CG16710	112
FBgn0042106	CG18754	20
FBgn0039102	SPE	87
FBgn0051148	Gba1a	0
FBgn0051413	Qsox4	2
FBgn0051414	Gba1b	2
FBgn0039106	CG10301	0
FBgn0039107	CG10300	0
FBgn0039109	CG10365	4180
FBgn0263782	Hmgcr	1955
FBgn0028684	Rpt5	1636
FBgn0039111	PTPMT1	193
FBgn0039114	Lsd-1	403
FBgn0039116	CG10375	422
FBgn0015513	mbc	23224
FBgn0085384	CG34355	1263
FBgn0051141	CG31141	1
FBgn0039125	Ndc1	872
FBgn0047114	CG31142	114
FBgn0039128	CG13599	69
FBgn0039130	CG5854	977
FBgn0267761	asRNA:CR46092	6
FBgn0039132	AP-1sigma	1844
FBgn0051140	CG31140	522
FBgn0051451	lncRNA:CR31451	147
FBgn0039136	CG5902	1427
FBgn0015795	Rab7	1509
FBgn0053108	CG33108	52
FBgn0039139	Mettl3	667
FBgn0039141	spas	1652
FBgn0043455	CG5986	234
FBgn0026576	Pisd	2254
FBgn0264906	lncRNA:CR44097	15
FBgn0040283	SMC1	2643
FBgn0039147	CG10694	7
FBgn0039152	Root	0
FBgn0026317	Tsc1	1437
FBgn0266673	Sec10	774
FBgn0039154	Npc2f	258
FBgn0039155	Kal1	430
FBgn0039156	CG6178	1083
FBgn0039158	TBC1d7	514
FBgn0026598	Apc2	1108
FBgn0039161	CG13606	2
FBgn0029503	CHORD	443
FBgn0039165	CG6204	834
FBgn0026257	cav	143
FBgn0039170	CG13609	388
FBgn0043884	mask	11399
FBgn0086365	Orct2	10650
FBgn0019952	Orct	1609
FBgn0039177	NA	30
FBgn0039178	CG6356	189
FBgn0263398	Uck	975
FBgn0259685	crb	361
FBgn0011785	BRWD3	5849
FBgn0039183	Dis3	1268
FBgn0039184	CG6432	183
FBgn0011581	Ms	0
FBgn0039187	CG6454	2734
FBgn0053339	CG33339	0
